YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2022,03,MAR,LEMG,Málaga,Spain,4747,3760,142,3618,43037.68,11148.55333,
2022,03,MAR,LEPA,Palma de Mallorca,Spain,5214,3994,4,3990,50192.67083,8557.92917,
2022,03,MAR,LEVC,Valencia,Spain,2432,2032,0,2032,24006.64333,4449.20667,
2022,03,MAR,LEZL,Sevilla,Spain,2246,1775,33,1742,19624.31,3292.35667,
2022,03,MAR,ESGG,Göteborg,Sweden,1661,1339,50,1289,14200.60417,3160.19583,
2022,03,MAR,ESSA,Stockholm - Arlanda,Sweden,5800,4823,8,4815,56091.83083,10670.2025,
2022,03,MAR,LSGG,Geneva,Switzerland,7018,5961,0,5961,71195.07167,19380.395,
2022,03,MAR,LSZH,Zürich,Switzerland,7295,6187,260,5927,68922.86,17502.90667,
2022,03,MAR,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2022,03,MAR,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2022,03,MAR,LTFM,Istanbul,Türkiye,14529,9473,7,9466,121865.45583,34478.76083,
2022,03,MAR,EGBB,Birmingham,United Kingdom,2635,2168,0,2168,26257.59583,5548.77083,
2022,03,MAR,EGCC,Manchester,United Kingdom,,,,,,,NO DATA RECEIVED
2022,03,MAR,EGGD,Bristol,United Kingdom,2261,1706,7,1699,20274.27167,3255.045,
2022,03,MAR,EGGW,London - Luton,United Kingdom,4252,3277,47,3230,43995.18667,12426.69667,
2022,03,MAR,EGKK,London - Gatwick,United Kingdom,6108,5003,41,4962,59969.33333,12899.46667,
2022,03,MAR,EGLC,London - City,United Kingdom,1716,1627,160,1467,17278.8375,3399.64583,
2022,03,MAR,EGLL,London - Heathrow,United Kingdom,14140,12414,30,12384,164120.58333,55340.16667,
2022,03,MAR,EGNT,Newcastle,United Kingdom,1326,925,105,820,9424.04583,1451.45417,
2022,03,MAR,EGPD,Aberdeen,United Kingdom,1509,1239,1,1238,13986.30917,3847.82417,
2022,03,MAR,EGPF,Glasgow,United Kingdom,2321,1817,129,1688,20267.76833,2726.14833,
2022,03,MAR,EGPH,Edinburgh,United Kingdom,3362,2731,113,2618,31147.21833,4567.08167,
2022,03,MAR,EGSS,London - Stansted,United Kingdom,6524,4932,33,4899,61859.70083,17274.6325,
2022,04,APR,LOWW,Vienna,Austria,8116,6832,0,6832,75677.58083,16213.052500000002,
2022,04,APR,EBBR,Brussels,Belgium,7414,5792,204,5588,63630.35667,14225.62667,
2022,04,APR,EBCI,Brussels - Charleroi,Belgium,3092,1938,42,1896,21205.41167,4335.87167,
2022,04,APR,LBSF,Sofia,Bulgaria,2278,1720,81,1639,17681.23167,4668.70167,
2022,04,APR,LDZA,Zagreb,Croatia,1725,1322,34,1288,14201.23583,3452.38083,
2022,04,APR,LKPR,Prague,Czech Republic,3806,3202,123,3079,33984.53833,6041.96167,
2022,04,APR,EKCH,Copenhagen - Kastrup,Denmark,8447,6891,120,6771,77458.31333,15370.75333,
2022,04,APR,EETN,Tallinn,Estonia,1530,766,17,749,7997.47167,2022.37833,
2022,04,APR,EFHK,Helsinki - Vantaa,Finland,5461,3744,44,3700,39028.0925,8833.79083,
2022,04,APR,LFBO,Toulouse-Blagnac,France,2822,2374,30,2344,28352.04333,4460.60667,
2022,04,APR,LFLL,Lyon-Saint-Exupéry,France,3433,2804,17,2787,30917.52417,4904.17583,
2022,04,APR,LFML,Marseille-Provence,France,3652,2985,288,2697,23690.46333,9589.18667,
2022,04,APR,LFMN,Nice-Côte d’Azur,France,5313,4743,104,4639,51817.21,19051.75667,
2022,04,APR,LFPG,Paris - Charles-de-Gaulle,France,16885,13764,145,13619,184946.13667,34723.68,
2022,04,APR,LFPO,Paris - Orly,France,8192,7127,108,7019,84026.28333,17624.9,
2022,04,APR,LFSB,Bâle-Mulhouse,France,3326,2327,222,2105,25305.20167,5294.23167,
2022,04,APR,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2022,04,APR,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2022,04,APR,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2022,04,APR,EDDB,Berlin - Brandenburg,Germany,7307,6188,71,6117,71507.75167,14390.59833,
2022,04,APR,EDDC,Dresden,Germany,510,399,69,330,3525.85167,776.34833,
2022,04,APR,EDDE,Erfurt,Germany,236,60,60,0,,,NO REF FLIGHT
2022,04,APR,EDDF,Frankfurt,Germany,16177,14546,37,14509,197544.45167,47084.98167,
2022,04,APR,EDDG,Muenster-Osnabrueck,Germany,1057,343,37,306,3308.8450000000003,915.1550000000001,
2022,04,APR,EDDH,Hamburg,Germany,4794,3821,207,3614,43072.57667,8882.05667,
2022,04,APR,EDDK,Cologne-Bonn,Germany,5152,2637,293,2344,26154.9275,5434.8225,
2022,04,APR,EDDL,Dusseldorf,Germany,6118,5163,131,5032,62466.19583,11815.1875,
2022,04,APR,EDDM,Munich,Germany,11995,10799,0,10799,123364.93667,26432.69667,
2022,04,APR,EDDN,Nuremberg,Germany,1991,909,73,836,9779.65167,1880.59833,
2022,04,APR,EDDP,Leipzig-Halle,Germany,3203,1224,244,980,11256.745,2165.93833,
2022,04,APR,EDDR,Saarbruecken,Germany,203,145,145,0,,,NO REF FLIGHT
2022,04,APR,EDDS,Stuttgart,Germany,3829,2420,94,2326,27424.07083,4707.0125,
2022,04,APR,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2022,04,APR,EDDV,Hanover,Germany,2590,1046,192,854,9525.33667,2159.73,
2022,04,APR,EDDW,Bremen,Germany,1369,671,143,528,6470.68167,1233.9850000000001,
2022,04,APR,LGAV,Athens,Greece,7838,5775,19,5756,65035.93083,18025.11917,
2022,04,APR,LHBP,Budapest - Ferihegy,Hungary,4115,3166,52,3114,39191.55333,5951.54667,
2022,04,APR,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2022,04,APR,EICK,Cork,Ireland,1715,631,216,415,4632.8,802.71667,
2022,04,APR,EIDW,Dublin,Ireland,9246,6896,0,6896,76176.64333,27367.57333,
2022,04,APR,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2022,04,APR,LICC,Catania,Italy,3119,2581,9,2572,27858.41917,10822.7475,
2022,04,APR,LIMC,Milan - Malpensa,Italy,7880,6073,73,6000,64125.5,21164.51667,
2022,04,APR,LIME,Bergamo,Italy,3764,2894,258,2636,31836.68333,7001.28333,
2022,04,APR,LIMF,Torino Caselle,Italy,,,,,,,DATA ISSUE
2022,04,APR,LIML,Milan - Linate,Italy,4152,3646,25,3621,36628.10833,8798.30833,
2022,04,APR,LIPE,Bologna,Italy,,,,,,,NO DATA RECEIVED
2022,04,APR,LIPZ,Venice,Italy,3712,3066,48,3018,30280.70583,10079.61083,
2022,04,APR,LIRA,Rome - Ciampino,Italy,,,,,,,NO DATA RECEIVED
2022,04,APR,LIRF,Rome - Fiumicino,Italy,8872,7811,152,7659,78787.34583,24598.80417,
2022,04,APR,LIRN,Naples,Italy,3803,3175,27,3148,34310.70917,13509.27417,
2022,04,APR,EVRA,Riga,Latvia,2190,1557,7,1550,16860.89417,3405.50583,
2022,04,APR,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2022,04,APR,ELLX,Luxembourg,Luxembourg,3661,2373,0,2373,26808.51333,5800.22,
2022,04,APR,LMML,Malta,Malta,2702,1739,16,1723,18128.44,7212.44333,
2022,04,APR,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2022,04,APR,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2022,04,APR,EHAM,Amsterdam - Schiphol,Netherlands,17727,15327,148,15179,179605.57583,51588.0575,
2022,04,APR,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
2022,04,APR,ENGM,Oslo - Gardermoen,Norway,8661,7332,42,7290,80751.78083,16103.86917,
2022,04,APR,ENVA,Trondheim,Norway,,,,,,,NO DATA RECEIVED
2022,04,APR,ENZV,Stavanger,Norway,,,,,,,NO DATA RECEIVED
2022,04,APR,EPWA,Warszawa - Chopina,Poland,5324,4213,176,4037,48147.91833,11118.54833,
2022,04,APR,LPFR,Faro,Portugal,2920,2507,24,2483,28791.55167,4216.64833,
2022,04,APR,LPPR,Porto,Portugal,4001,3238,10,3228,38925.0225,8452.24417,
2022,04,APR,LPPT,Lisbon,Portugal,8377,6754,67,6687,82158.63167,24975.96833,
2022,04,APR,LROP,Bucharest - Otopeni,Romania,4483,3006,70,2936,32510.045,8335.32167,
2022,04,APR,LZIB,Bratislava,Slovakia,915,435,108,327,3527.69667,879.03667,
2022,04,APR,LJLJ,Ljubljana,Slovenia,844,539,1,538,5958.25917,1442.34083,
2022,04,APR,GCFV,Fuerteventura,Spain,2057,1971,1,1970,23422.420000000002,5427.11333,
2022,04,APR,GCLP,Gran Canaria,Spain,4958,3811,46,3765,47369.03833,13071.295,
2022,04,APR,GCRR,Lanzarote,Spain,2598,2458,37,2421,30068.99833,5740.035,
2022,04,APR,GCTS,Tenerife Sur - Reina Sofia,Spain,3123,2738,16,2722,32785.67833,6141.6050000000005,
2022,04,APR,GCXO,Tenerife North,Spain,2871,1465,2,1463,15500.8875,3507.24583,
2022,04,APR,LEAL,Alicante,Spain,4166,3508,39,3469,41505.87667,10001.64,
2022,04,APR,LEBB,Bilbao,Spain,1904,1532,140,1392,16327.3775,3180.43917,
2022,04,APR,LEBL,Barcelona,Spain,12210,9851,12,9839,120634.265,30728.36833,
2022,04,APR,LEIB,Ibiza,Spain,2802,2142,5,2137,25054.93333,5314.51667,
2022,04,APR,LEMD,Madrid - Barajas,Spain,14169,11561,206,11355,131160.115,33047.135,
2022,04,APR,LEMG,Málaga,Spain,6361,4952,36,4916,59552.148330000004,15636.235,
2022,04,APR,LEPA,Palma de Mallorca,Spain,10057,8020,2,8018,96061.56167,24045.205,
2022,04,APR,LEVC,Valencia,Spain,3079,2416,0,2416,28410.9,5121.31667,
2022,04,APR,LEZL,Sevilla,Spain,2569,1846,32,1814,20090.94333,3272.7400000000002,
2022,04,APR,ESGG,Göteborg,Sweden,1975,1616,52,1564,16785.06667,4467.26667,
2022,04,APR,ESSA,Stockholm - Arlanda,Sweden,7078,5833,0,5833,66674.10917,12863.9575,
2022,04,APR,LSGG,Geneva,Switzerland,6689,5585,0,5585,66884.07083,18538.112500000003,
2022,04,APR,LSZH,Zürich,Switzerland,8902,7554,234,7320,87687.40000000001,23113.01667,
2022,04,APR,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2022,04,APR,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2022,04,APR,LTFM,Istanbul,Türkiye,15842,10423,22,10401,135025.17333,31415.37667,
2022,04,APR,EGBB,Birmingham,United Kingdom,3139,2527,0,2527,30127.84333,6038.75667,
2022,04,APR,EGCC,Manchester,United Kingdom,,,,,,,NO DATA RECEIVED
2022,04,APR,EGGD,Bristol,United Kingdom,2736,1901,5,1896,22589.5,3678.18333,
2022,04,APR,EGGW,London - Luton,United Kingdom,5071,3842,50,3792,51600.30083,14996.91583,
2022,04,APR,EGKK,London - Gatwick,United Kingdom,9417,7329,130,7199,87727.98333,29102.58333,
2022,04,APR,EGLC,London - City,United Kingdom,2077,1991,104,1887,21778.96667,4060.08333,
2022,04,APR,EGLL,London - Heathrow,United Kingdom,16369,14379,6,14373,187776.66,66489.54000000001,
2022,04,APR,EGNT,Newcastle,United Kingdom,1687,1100,137,963,10817.19167,1912.4750000000001,
2022,04,APR,EGPD,Aberdeen,United Kingdom,1591,1237,1,1236,13840.567500000001,3412.31583,
2022,04,APR,EGPF,Glasgow,United Kingdom,2616,2014,67,1947,23458.47083,4075.64583,
2022,04,APR,EGPH,Edinburgh,United Kingdom,4092,3222,178,3044,35722.85,6544.86667,
2022,04,APR,EGSS,London - Stansted,United Kingdom,7458,5571,11,5560,72332.13333,18024.51667,
2022,05,MAY,LOWW,Vienna,Austria,9451,8003,0,8003,88408.60083,17305.1325,
2022,05,MAY,EBBR,Brussels,Belgium,8218,6312,59,6253,69498.07333,11885.97667,
2022,05,MAY,EBCI,Brussels - Charleroi,Belgium,3382,2118,49,2069,22874.5,3658.73333,
2022,05,MAY,LBSF,Sofia,Bulgaria,2392,1822,50,1772,18846.16583,4499.3175,
2022,05,MAY,LDZA,Zagreb,Croatia,1863,1422,54,1368,15030.8525,3424.96417,
2022,05,MAY,LKPR,Prague,Czech Republic,4341,3634,0,3634,39096.24333,7033.12333,
2022,05,MAY,EKCH,Copenhagen - Kastrup,Denmark,9511,7700,70,7630,88086.77,17715.29667,
2022,05,MAY,EETN,Tallinn,Estonia,1822,903,19,884,9807.73667,2078.66333,
2022,05,MAY,EFHK,Helsinki - Vantaa,Finland,6249,4197,18,4179,45043.19167,10027.24167,
2022,05,MAY,LFBO,Toulouse-Blagnac,France,2984,2467,53,2414,28866.420000000002,3713.94667,
2022,05,MAY,LFLL,Lyon-Saint-Exupéry,France,3853,3204,0,3204,35331.26583,5747.93417,
2022,05,MAY,LFML,Marseille-Provence,France,4195,3406,262,3144,27740.79917,10692.0675,
2022,05,MAY,LFMN,Nice-Côte d’Azur,France,7055,6258,19,6239,70355.3925,25479.7575,
2022,05,MAY,LFPG,Paris - Charles-de-Gaulle,France,18556,15114,100,15014,200318.0175,34538.04917,
2022,05,MAY,LFPO,Paris - Orly,France,8673,7391,84,7307,90648.42,21508.08,
2022,05,MAY,LFSB,Bâle-Mulhouse,France,3643,2463,68,2395,28936.655,5600.52833,
2022,05,MAY,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2022,05,MAY,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2022,05,MAY,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2022,05,MAY,EDDB,Berlin - Brandenburg,Germany,7841,6648,82,6566,79664.46333,13068.57,
2022,05,MAY,EDDC,Dresden,Germany,656,530,66,464,5143.60083,859.91583,
2022,05,MAY,EDDE,Erfurt,Germany,334,75,75,0,,,NO REF FLIGHT
2022,05,MAY,EDDF,Frankfurt,Germany,18281,16374,75,16299,216083.22,49102.61333,
2022,05,MAY,EDDG,Muenster-Osnabrueck,Germany,1265,355,34,321,3582.96667,869.13333,
2022,05,MAY,EDDH,Hamburg,Germany,5499,4360,165,4195,51584.19083,9112.942500000001,
2022,05,MAY,EDDK,Cologne-Bonn,Germany,5784,2970,196,2774,29782.612500000003,6064.35417,
2022,05,MAY,EDDL,Dusseldorf,Germany,6899,5584,112,5472,64605.700000000004,10761.63333,
2022,05,MAY,EDDM,Munich,Germany,13555,12098,1,12097,138824.105,30016.12833,
2022,05,MAY,EDDN,Nuremberg,Germany,2545,1226,56,1170,13828.135,2506.68167,
2022,05,MAY,EDDP,Leipzig-Halle,Germany,3562,1442,160,1282,14837.53083,2418.71917,
2022,05,MAY,EDDR,Saarbruecken,Germany,243,174,174,0,,,NO REF FLIGHT
2022,05,MAY,EDDS,Stuttgart,Germany,4642,2762,51,2711,31616.38083,4964.2025,
2022,05,MAY,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2022,05,MAY,EDDV,Hanover,Germany,3039,1288,263,1025,11489.11,2079.70667,
2022,05,MAY,EDDW,Bremen,Germany,1547,772,45,727,8748.79,1356.14333,
2022,05,MAY,LGAV,Athens,Greece,9304,6635,35,6600,74370.93833,20860.77833,
2022,05,MAY,LHBP,Budapest - Ferihegy,Hungary,4446,3425,119,3306,41252.30333,5802.83,
2022,05,MAY,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2022,05,MAY,EICK,Cork,Ireland,1744,690,221,469,5253.68333,1002.68333,
2022,05,MAY,EIDW,Dublin,Ireland,10166,7609,11,7598,80439.28167,34287.41833,
2022,05,MAY,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2022,05,MAY,LICC,Catania,Italy,3397,2834,7,2827,30843.87167,10776.595,
2022,05,MAY,LIMC,Milan - Malpensa,Italy,8497,6541,14,6527,71072.53667,20166.36333,
2022,05,MAY,LIME,Bergamo,Italy,4016,3125,213,2912,35177.85,6613.91667,
2022,05,MAY,LIMF,Torino Caselle,Italy,,,,,,,DATA ISSUE
2022,05,MAY,LIML,Milan - Linate,Italy,4722,4056,49,4007,40711.5,9439.25,
2022,05,MAY,LIPE,Bologna,Italy,,,,,,,NO DATA RECEIVED
2022,05,MAY,LIPZ,Venice,Italy,3920,3246,31,3215,32393.50417,8390.4125,
2022,05,MAY,LIRA,Rome - Ciampino,Italy,,,,,,,NO DATA RECEIVED
2022,05,MAY,LIRF,Rome - Fiumicino,Italy,9450,8253,13,8240,82994.48417,23154.09917,
2022,05,MAY,LIRN,Naples,Italy,4356,3523,50,3473,38232.93667,14971.99667,
2022,05,MAY,EVRA,Riga,Latvia,2362,1672,7,1665,18378.61167,3257.28833,
2022,05,MAY,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2022,05,MAY,ELLX,Luxembourg,Luxembourg,4189,2759,0,2759,31322.49167,6160.0250000000005,
2022,05,MAY,LMML,Malta,Malta,2922,1798,24,1774,18671.41917,5710.5975,
2022,05,MAY,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2022,05,MAY,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2022,05,MAY,EHAM,Amsterdam - Schiphol,Netherlands,20335,17501,51,17450,204553.46333,41212.78667,
2022,05,MAY,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
2022,05,MAY,ENGM,Oslo - Gardermoen,Norway,10000,8520,48,8472,95610.80667,20804.47667,
2022,05,MAY,ENVA,Trondheim,Norway,,,,,,,NO DATA RECEIVED
2022,05,MAY,ENZV,Stavanger,Norway,,,,,,,NO DATA RECEIVED
2022,05,MAY,EPWA,Warszawa - Chopina,Poland,6646,5425,23,5402,61240.41,14434.82333,
2022,05,MAY,LPFR,Faro,Portugal,3251,2815,19,2796,32172.03333,3719.28333,
2022,05,MAY,LPPR,Porto,Portugal,4327,3438,19,3419,40771.61083,9518.43917,
2022,05,MAY,LPPT,Lisbon,Portugal,8971,7204,1069,6135,77143.53167,19690.685,
2022,05,MAY,LROP,Bucharest - Otopeni,Romania,4579,3162,81,3081,32502.49667,7229.83667,
2022,05,MAY,LZIB,Bratislava,Slovakia,1116,506,13,493,5328.21667,1239.9,
2022,05,MAY,LJLJ,Ljubljana,Slovenia,928,611,2,609,6816.77667,1507.24,
2022,05,MAY,GCFV,Fuerteventura,Spain,1828,1738,0,1738,20602.955,4468.595,
2022,05,MAY,GCLP,Gran Canaria,Spain,4446,3296,44,3252,40278.73333,10294,
2022,05,MAY,GCRR,Lanzarote,Spain,2483,2318,22,2296,28425.07417,5331.6425,
2022,05,MAY,GCTS,Tenerife Sur - Reina Sofia,Spain,2582,2166,11,2155,25920.35333,4070.98,
2022,05,MAY,GCXO,Tenerife North,Spain,2914,1458,2,1456,15406.385,3411.13167,
2022,05,MAY,LEAL,Alicante,Spain,4345,3599,11,3588,43141.41667,9185.38333,
2022,05,MAY,LEBB,Bilbao,Spain,2067,1660,143,1517,17771.34167,2810.89167,
2022,05,MAY,LEBL,Barcelona,Spain,13175,10656,0,10656,128570.83333,31443.43333,
2022,05,MAY,LEIB,Ibiza,Spain,3969,3133,6,3127,36970.450000000004,7164.23333,
2022,05,MAY,LEMD,Madrid - Barajas,Spain,15119,12334,188,12146,140195.93333,32189.75,
2022,05,MAY,LEMG,Málaga,Spain,6957,5440,35,5405,63896.87333,14812.09333,
2022,05,MAY,LEPA,Palma de Mallorca,Spain,11925,9478,0,9478,110900.18583,22791.2975,
2022,05,MAY,LEVC,Valencia,Spain,3234,2498,0,2498,29630.71833,4636.43167,
2022,05,MAY,LEZL,Sevilla,Spain,2811,1954,35,1919,21405.49667,2988.13667,
2022,05,MAY,ESGG,Göteborg,Sweden,2297,1887,75,1812,20617.350000000002,4195.73333,
2022,05,MAY,ESSA,Stockholm - Arlanda,Sweden,8169,6708,0,6708,77223.15333,15236.18,
2022,05,MAY,LSGG,Geneva,Switzerland,7021,5829,0,5829,69218.27833,19773.97167,
2022,05,MAY,LSZH,Zürich,Switzerland,10103,8483,189,8294,99093.20417,25746.37917,
2022,05,MAY,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2022,05,MAY,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2022,05,MAY,LTFM,Istanbul,Türkiye,18758,12176,10,12166,154132.3025,39209.0975,
2022,05,MAY,EGBB,Birmingham,United Kingdom,3815,2895,0,2895,34607.53083,7350.68583,
2022,05,MAY,EGCC,Manchester,United Kingdom,,,,,,,NO DATA RECEIVED
2022,05,MAY,EGGD,Bristol,United Kingdom,3361,2220,6,2214,26566.09917,4396.83417,
2022,05,MAY,EGGW,London - Luton,United Kingdom,5776,4323,16,4307,57474.25833,17088.45833,
2022,05,MAY,EGKK,London - Gatwick,United Kingdom,10977,8385,381,8004,98126.71,37783.82333,
2022,05,MAY,EGLC,London - City,United Kingdom,2418,2290,43,2247,23845.72333,4439.51,
2022,05,MAY,EGLL,London - Heathrow,United Kingdom,17665,15524,9,15515,196484.79583,79181.7375,
2022,05,MAY,EGNT,Newcastle,United Kingdom,2135,1345,105,1240,14478.925,2632.75833,
2022,05,MAY,EGPD,Aberdeen,United Kingdom,1696,1357,0,1357,15162.3825,4075.83417,
2022,05,MAY,EGPF,Glasgow,United Kingdom,3195,2377,38,2339,28339.66667,5716.2,
2022,05,MAY,EGPH,Edinburgh,United Kingdom,4662,3626,189,3437,41367.69833,7715.10167,
2022,05,MAY,EGSS,London - Stansted,United Kingdom,8237,6115,17,6098,76546.75,15983.96667,
2022,06,JUN,LOWW,Vienna,Austria,9923,8231,0,8231,90662.14,18448.56,
2022,06,JUN,EBBR,Brussels,Belgium,8051,6100,51,6049,68863.91333,12204.53667,
2022,06,JUN,EBCI,Brussels - Charleroi,Belgium,3270,1994,48,1946,21672.12,3598.33,
2022,06,JUN,LBSF,Sofia,Bulgaria,2370,1760,81,1679,17962.02333,4275.21,
2022,06,JUN,LDZA,Zagreb,Croatia,1876,1421,34,1387,15106.89167,3299.55833,
2022,06,JUN,LKPR,Prague,Czech Republic,5023,3981,0,3981,42716.44333,8078.47333,
2022,06,JUN,EKCH,Copenhagen - Kastrup,Denmark,9548,7482,83,7399,85260.065,15063.90167,
2022,06,JUN,EETN,Tallinn,Estonia,1804,858,16,842,9268.77167,1413.56167,
2022,06,JUN,EFHK,Helsinki - Vantaa,Finland,5949,3911,2,3909,41968.7275,7933.10583,
2022,06,JUN,LFBO,Toulouse-Blagnac,France,3105,2616,89,2527,30147.9625,4346.90417,
2022,06,JUN,LFLL,Lyon-Saint-Exupéry,France,3762,3085,9,3076,34438.66667,5975.88333,
2022,06,JUN,LFML,Marseille-Provence,France,4203,3374,72,3302,29060.11,11309.32333,
2022,06,JUN,LFMN,Nice-Côte d’Azur,France,7089,6287,57,6230,70138.8,23171.78333,
2022,06,JUN,LFPG,Paris - Charles-de-Gaulle,France,18665,14855,104,14751,196862.9225,30224.61083,
2022,06,JUN,LFPO,Paris - Orly,France,8966,7713,78,7635,94337.45,15332.43333,
2022,06,JUN,LFSB,Bâle-Mulhouse,France,3879,2593,59,2534,30567.30167,6543.34833,
2022,06,JUN,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2022,06,JUN,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2022,06,JUN,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2022,06,JUN,EDDB,Berlin - Brandenburg,Germany,7740,6471,85,6386,77145.785,11828.48167,
2022,06,JUN,EDDC,Dresden,Germany,564,456,60,396,4358.66667,762.0500000000001,
2022,06,JUN,EDDE,Erfurt,Germany,363,71,71,0,,,NO REF FLIGHT
2022,06,JUN,EDDF,Frankfurt,Germany,17941,15976,67,15909,207706.01,39465.70667,
2022,06,JUN,EDDG,Muenster-Osnabrueck,Germany,1280,375,50,325,3591.4,688.11667,
2022,06,JUN,EDDH,Hamburg,Germany,5390,4124,209,3915,47029.16,8020.20667,
2022,06,JUN,EDDK,Cologne-Bonn,Germany,5945,2962,165,2797,31670.70333,5401.31333,
2022,06,JUN,EDDL,Dusseldorf,Germany,7088,5643,729,4914,58889.88833,9593.145,
2022,06,JUN,EDDM,Munich,Germany,13842,12054,0,12054,138721.80667,28733.260000000002,
2022,06,JUN,EDDN,Nuremberg,Germany,2743,1298,48,1250,14926.89167,2667.275,
2022,06,JUN,EDDP,Leipzig-Halle,Germany,3464,1412,87,1325,15420.7625,2247.7375,
2022,06,JUN,EDDR,Saarbruecken,Germany,279,204,204,0,,,NO REF FLIGHT
2022,06,JUN,EDDS,Stuttgart,Germany,4541,2929,58,2871,33679.04667,4978.22,
2022,06,JUN,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2022,06,JUN,EDDV,Hanover,Germany,3358,1284,132,1152,12782.6825,2356.78417,
2022,06,JUN,EDDW,Bremen,Germany,1563,762,51,711,8423.5725,1359.64417,
2022,06,JUN,LGAV,Athens,Greece,10855,7248,37,7211,81142.29917,25634.40083,
2022,06,JUN,LHBP,Budapest - Ferihegy,Hungary,4705,3574,121,3453,42817.15167,6590.68167,
2022,06,JUN,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2022,06,JUN,EICK,Cork,Ireland,1643,758,232,526,5794,1165.6166699999999,
2022,06,JUN,EIDW,Dublin,Ireland,10163,7503,0,7503,81706.71167,36291.22167,
2022,06,JUN,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2022,06,JUN,LICC,Catania,Italy,3622,2994,17,2977,32426.26667,11964.93333,
2022,06,JUN,LIMC,Milan - Malpensa,Italy,8666,6610,53,6557,70487.53667,27617.91333,
2022,06,JUN,LIME,Bergamo,Italy,4020,3027,78,2949,35338.25,7031.9000000000005,
2022,06,JUN,LIMF,Torino Caselle,Italy,,,,,,,DATA ISSUE
2022,06,JUN,LIML,Milan - Linate,Italy,4988,4222,22,4200,42762.55,12140.96667,
2022,06,JUN,LIPE,Bologna,Italy,,,,,,,NO DATA RECEIVED
2022,06,JUN,LIPZ,Venice,Italy,4242,3475,39,3436,34782.45833,9063.59167,
2022,06,JUN,LIRA,Rome - Ciampino,Italy,,,,,,,NO DATA RECEIVED
2022,06,JUN,LIRF,Rome - Fiumicino,Italy,10045,8647,44,8603,89618.36167,25647.92167,
2022,06,JUN,LIRN,Naples,Italy,4751,3780,79,3701,41064.23667,21107.86333,
2022,06,JUN,EVRA,Riga,Latvia,2406,1623,6,1617,17860.72917,3017.1375000000003,
2022,06,JUN,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2022,06,JUN,ELLX,Luxembourg,Luxembourg,4197,2715,0,2715,30987.26667,5789.03333,
2022,06,JUN,LMML,Malta,Malta,3027,1861,32,1829,19238.64583,5117.8375000000005,
2022,06,JUN,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2022,06,JUN,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2022,06,JUN,EHAM,Amsterdam - Schiphol,Netherlands,19772,16878,84,16794,198288.96833,41186.165,
2022,06,JUN,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
