YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2023,03,MAR,LEMD,Madrid - Barajas,Spain,15297,12416,55,12361,144858.51417,35374.2525,
2023,03,MAR,LEMG,Málaga,Spain,5326,4341,41,4300,52265.315,10891.985,
2023,03,MAR,LEPA,Palma de Mallorca,Spain,5761,4187,10,4177,48899.40333,8494.59667,
2023,03,MAR,LEVC,Valencia,Spain,2852,2184,0,2184,25438.3,4486.13333,
2023,03,MAR,LEZL,Sevilla,Spain,2557,1878,0,1878,20782.54917,3394.30083,
2023,03,MAR,ESGG,Göteborg,Sweden,2040,1560,36,1524,17049.285,4153.49833,
2023,03,MAR,ESSA,Stockholm - Arlanda,Sweden,7975,6569,0,6569,75984.175,18164.55833,
2023,03,MAR,LSGG,Geneva,Switzerland,7477,6354,0,6354,73477.06667,24611.4,
2023,03,MAR,LSZH,Zürich,Switzerland,9257,7897,19,7878,95973.11083,25097.072500000002,
2023,03,MAR,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2023,03,MAR,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2023,03,MAR,LTFM,Istanbul,Türkiye,19595,12993,79,12914,160835.29083,53779.57583,
2023,03,MAR,EGBB,Birmingham,United Kingdom,3181,2773,0,2773,31444.78,9111.68667,
2023,03,MAR,EGCC,Manchester,United Kingdom,,,,,,,NO DATA RECEIVED
2023,03,MAR,EGGD,Bristol,United Kingdom,2593,1950,60,1890,22034.50417,5059.0125,
2023,03,MAR,EGGW,London - Luton,United Kingdom,5008,3846,21,3825,51657.10833,12473.69167,
2023,03,MAR,EGKK,London - Gatwick,United Kingdom,9430,7527,10,7517,95669.25417,31952.32917,
2023,03,MAR,EGLC,London - City,United Kingdom,2262,2144,148,1996,21499.64083,5689.2925000000005,
2023,03,MAR,EGLL,London - Heathrow,United Kingdom,18398,16039,62,15977,207772.105,113523.97833,
2023,03,MAR,EGNT,Newcastle,United Kingdom,1447,1072,122,950,10998.9075,1921.92583,
2023,03,MAR,EGPD,Aberdeen,United Kingdom,1653,1414,2,1412,16000.545,4472.97167,
2023,03,MAR,EGPF,Glasgow,United Kingdom,2579,2042,67,1975,23395.11,4459.64,
2023,03,MAR,EGPH,Edinburgh,United Kingdom,4271,3518,68,3450,41500.1,7835.83333,
2023,03,MAR,EGSS,London - Stansted,United Kingdom,7237,5722,28,5694,73377.18000000001,16233.470000000001,
2023,04,APR,LOWW,Vienna,Austria,9868,8317,0,8317,91248.18667,22343.26333,
2023,04,APR,EBBR,Brussels,Belgium,7975,6223,37,6186,70160.26583,15495.70083,
2023,04,APR,EBCI,Brussels - Charleroi,Belgium,3197,2124,24,2100,23520.32917,4380.92083,
2023,04,APR,LBSF,Sofia,Bulgaria,2408,1804,46,1758,18852.49833,4870.80167,
2023,04,APR,LDZA,Zagreb,Croatia,1963,1522,0,1522,16843.63167,4181.66833,
2023,04,APR,LKPR,Prague,Czech Republic,4450,3731,0,3731,40408.84333,8443.95667,
2023,04,APR,EKCH,Copenhagen - Kastrup,Denmark,9383,7556,71,7485,86315.04667,24272.57,
2023,04,APR,EETN,Tallinn,Estonia,1514,649,6,643,6717.94917,1314.25083,
2023,04,APR,EFHK,Helsinki - Vantaa,Finland,5635,3796,15,3781,39436.73083,8782.08583,
2023,04,APR,LFBO,Toulouse-Blagnac,France,2833,2324,37,2287,27465.09583,4195.9875,
2023,04,APR,LFLL,Lyon-Saint-Exupéry,France,3725,3048,13,3035,33174.25583,5487.34417,
2023,04,APR,LFML,Marseille-Provence,France,4198,3334,19,3315,29627.57833,11370.88833,
2023,04,APR,LFMN,Nice-Côte d’Azur,France,5943,5341,6,5335,60290.1025,21181.98083,
2023,04,APR,LFPG,Paris - Charles-de-Gaulle,France,18650,15297,124,15173,206599.17833,32936.32167,
2023,04,APR,LFPO,Paris - Orly,France,8663,7452,33,7419,90680.70833,17537.89167,
2023,04,APR,LFSB,Bâle-Mulhouse,France,3534,2433,118,2315,27040.96667,7486.6500000000005,
2023,04,APR,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2023,04,APR,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2023,04,APR,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2023,04,APR,EDDB,Berlin - Brandenburg,Germany,7313,6300,104,6196,70806.31167,13428.105,
2023,04,APR,EDDC,Dresden,Germany,472,394,41,353,3696.33,820.07,
2023,04,APR,EDDE,Erfurt,Germany,221,34,34,0,,,NO REF FLIGHT
2023,04,APR,EDDF,Frankfurt,Germany,17761,15752,66,15686,207218.12,42191.33,
2023,04,APR,EDDG,Muenster-Osnabrueck,Germany,1220,383,40,343,3734.4875,886.7625,
2023,04,APR,EDDH,Hamburg,Germany,4945,4017,109,3908,46360.765,9936.40167,
2023,04,APR,EDDK,Cologne-Bonn,Germany,4758,2382,139,2243,25584.24333,5244.27333,
2023,04,APR,EDDL,Dusseldorf,Germany,6192,5275,105,5170,62757.79417,10407.3725,
2023,04,APR,EDDM,Munich,Germany,12498,11099,0,11099,126853.8675,28910.7325,
2023,04,APR,EDDN,Nuremberg,Germany,2104,1056,52,1004,11804.06,2289.67333,
2023,04,APR,EDDP,Leipzig-Halle,Germany,3281,1321,81,1240,14311.962500000001,2357.42083,
2023,04,APR,EDDR,Saarbruecken,Germany,216,173,109,64,649.14667,232.52,
2023,04,APR,EDDS,Stuttgart,Germany,3887,2541,0,2541,29620.48417,4697.29917,
2023,04,APR,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2023,04,APR,EDDV,Hanover,Germany,2754,1276,216,1060,11615.53833,2543.695,
2023,04,APR,EDDW,Bremen,Germany,1395,738,101,637,7277.3675,1381.5825,
2023,04,APR,LGAV,Athens,Greece,8981,6439,30,6409,70462.95833,20204.575,
2023,04,APR,LHBP,Budapest - Ferihegy,Hungary,4370,3332,56,3276,40340.06333,7124.78667,
2023,04,APR,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2023,04,APR,EICK,Cork,Ireland,1750,716,5,711,8118.66,1539.20667,
2023,04,APR,EIDW,Dublin,Ireland,10107,7687,74,7613,89163.3725,32685.46083,
2023,04,APR,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2023,04,APR,LICC,Catania,Italy,3219,2697,40,2657,28351.27333,10514.62667,
2023,04,APR,LIMC,Milan - Malpensa,Italy,8311,6403,39,6364,70389.62917,22308.35417,
2023,04,APR,LIME,Bergamo,Italy,4238,3274,203,3071,37474.09583,8777.737500000001,
2023,04,APR,LIMF,Torino Caselle,Italy,1785,1285,1,1284,14860.91667,2512.25,
2023,04,APR,LIML,Milan - Linate,Italy,4554,3945,36,3909,40890,9756.18333,
2023,04,APR,LIPE,Bologna,Italy,3166,2508,0,2508,29334.96,8763.64,
2023,04,APR,LIPZ,Venice,Italy,3722,3167,23,3144,32105.8,9006.28333,
2023,04,APR,LIRA,Rome - Ciampino,Italy,1643,1471,132,1339,12703.075,2869.0750000000003,
2023,04,APR,LIRF,Rome - Fiumicino,Italy,10652,9161,89,9072,98843.6875,31459.5125,
2023,04,APR,LIRN,Naples,Italy,3880,3273,23,3250,36345.03333,15832.31667,
2023,04,APR,EVRA,Riga,Latvia,2302,1512,13,1499,16323.95,3218.33333,
2023,04,APR,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2023,04,APR,ELLX,Luxembourg,Luxembourg,3646,2431,0,2431,27670.3275,5091.65583,
2023,04,APR,LMML,Malta,Malta,2991,1983,43,1940,20281.9575,10151.72583,
2023,04,APR,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2023,04,APR,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2023,04,APR,EHAM,Amsterdam - Schiphol,Netherlands,19130,16566,79,16487,191312.63667,39975.13,
2023,04,APR,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
2023,04,APR,ENGM,Oslo - Gardermoen,Norway,8733,7418,22,7396,80954.85667,16814.62667,
2023,04,APR,ENVA,Trondheim,Norway,,,,,,,NO DATA RECEIVED
2023,04,APR,ENZV,Stavanger,Norway,,,,,,,NO DATA RECEIVED
2023,04,APR,EPWA,Warszawa - Chopina,Poland,6611,5396,2,5394,59736.75167,15263.74833,
2023,04,APR,LPFR,Faro,Portugal,3153,2749,37,2712,30190.08,4037.62,
2023,04,APR,LPPR,Porto,Portugal,4404,3573,13,3560,41703.17583,9264.57417,
2023,04,APR,LPPT,Lisbon,Portugal,9342,7515,9,7506,95275.475,23537.35833,
2023,04,APR,LROP,Bucharest - Otopeni,Romania,4612,3172,0,3172,33641.42583,8709.1075,
2023,04,APR,LZIB,Bratislava,Slovakia,883,447,65,382,4093.53583,1003.21417,
2023,04,APR,LJLJ,Ljubljana,Slovenia,849,623,2,621,7070.33417,1327.36583,
2023,04,APR,GCFV,Fuerteventura,Spain,1942,1856,14,1842,22190.49667,4634.95333,
2023,04,APR,GCLP,Gran Canaria,Spain,5124,3758,4,3754,46978.26,12405.30667,
2023,04,APR,GCRR,Lanzarote,Spain,2706,2459,2,2457,30742.39333,5325.32333,
2023,04,APR,GCTS,Tenerife Sur - Reina Sofia,Spain,3250,2743,19,2724,32273.01333,6858.93667,
2023,04,APR,GCXO,Tenerife North,Spain,2946,1490,1,1489,15822.36667,2961.85,
2023,04,APR,LEAL,Alicante,Spain,4540,3706,8,3698,43781.05667,10238.66,
2023,04,APR,LEBB,Bilbao,Spain,2125,1657,1,1656,19288.44083,4177.20917,
2023,04,APR,LEBL,Barcelona,Spain,13277,10789,9,10780,126764.275,32894.44167,
2023,04,APR,LEIB,Ibiza,Spain,3117,2352,6,2346,26595.9,5100.83333,
2023,04,APR,LEMD,Madrid - Barajas,Spain,15451,12500,110,12390,144225.0875,31293.4625,
2023,04,APR,LEMG,Málaga,Spain,7099,5669,64,5605,66238.81417,14988.36917,
2023,04,APR,LEPA,Palma de Mallorca,Spain,10109,7986,7,7979,92639.96833,17700.865,
2023,04,APR,LEVC,Valencia,Spain,3321,2584,0,2584,30364.4825,5368.95083,
2023,04,APR,LEZL,Sevilla,Spain,2642,1919,0,1919,21533.37833,3261.78833,
2023,04,APR,ESGG,Göteborg,Sweden,2189,1682,57,1625,17961.42917,3780.8875000000003,
2023,04,APR,ESSA,Stockholm - Arlanda,Sweden,7753,6349,0,6349,72422.74083,13614.2925,
2023,04,APR,LSGG,Geneva,Switzerland,6812,5717,0,5717,67391.41667,18565.18333,
2023,04,APR,LSZH,Zürich,Switzerland,10240,8648,131,8517,103293.63833,28435.76167,
2023,04,APR,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2023,04,APR,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2023,04,APR,LTFM,Istanbul,Türkiye,20291,13475,79,13396,168147.20917,52720.69083,
2023,04,APR,EGBB,Birmingham,United Kingdom,3398,2728,0,2728,30857.0025,9161.46417,
2023,04,APR,EGCC,Manchester,United Kingdom,,,,,,,NO DATA RECEIVED
2023,04,APR,EGGD,Bristol,United Kingdom,3159,2262,197,2065,24209.00417,4915.77917,
2023,04,APR,EGGW,London - Luton,United Kingdom,5362,4068,30,4038,55037.40917,13491.5075,
2023,04,APR,EGKK,London - Gatwick,United Kingdom,10476,7948,1,7947,101075.8,33722.81667,
2023,04,APR,EGLC,London - City,United Kingdom,2149,2068,82,1986,22448.355,4673.195000000001,
2023,04,APR,EGLL,London - Heathrow,United Kingdom,18688,16281,101,16180,218483.69833,85818.535,
2023,04,APR,EGNT,Newcastle,United Kingdom,1714,1160,200,960,10773.06583,1857.1175,
2023,04,APR,EGPD,Aberdeen,United Kingdom,1643,1404,0,1404,16197.00417,4490.8125,
2023,04,APR,EGPF,Glasgow,United Kingdom,2778,2154,24,2130,25052.54667,5221.50333,
2023,04,APR,EGPH,Edinburgh,United Kingdom,4783,3759,110,3649,42951.59583,7824.65417,
2023,04,APR,EGSS,London - Stansted,United Kingdom,8095,6217,15,6202,83770.36667,16908.65,
2023,05,MAY,LOWW,Vienna,Austria,10892,9172,0,9172,100776.625,26883.10833,
2023,05,MAY,EBBR,Brussels,Belgium,8807,6757,15,6742,77285.60917,16797.97417,
2023,05,MAY,EBCI,Brussels - Charleroi,Belgium,3424,2255,46,2209,24938.46667,3917.16667,
2023,05,MAY,LBSF,Sofia,Bulgaria,2567,1919,145,1774,18143.21167,5504.33833,
2023,05,MAY,LDZA,Zagreb,Croatia,1998,1613,4,1609,17907.90917,3816.7075,
2023,05,MAY,LKPR,Prague,Czech Republic,4891,4159,20,4139,44611.78833,9033.36167,
2023,05,MAY,EKCH,Copenhagen - Kastrup,Denmark,10309,8274,205,8069,94012.85667,24420.14333,
2023,05,MAY,EETN,Tallinn,Estonia,1817,812,15,797,8863.46667,1872.3666699999999,
2023,05,MAY,EFHK,Helsinki - Vantaa,Finland,6262,4113,17,4096,46275.26833,10393.715,
2023,05,MAY,LFBO,Toulouse-Blagnac,France,3100,2558,70,2488,29947.4925,4671.1075,
2023,05,MAY,LFLL,Lyon-Saint-Exupéry,France,4007,3319,49,3270,35235.65833,5609.30833,
2023,05,MAY,LFML,Marseille-Provence,France,4650,3732,82,3650,32599.64917,12651.55083,
2023,05,MAY,LFMN,Nice-Côte d’Azur,France,7369,6574,9,6565,74322.4475,27703.18583,
2023,05,MAY,LFPG,Paris - Charles-de-Gaulle,France,20031,16483,274,16209,220887.17667,33828.74,
2023,05,MAY,LFPO,Paris - Orly,France,9455,8237,103,8134,98074.37083,21752.1625,
2023,05,MAY,LFSB,Bâle-Mulhouse,France,3770,2594,142,2452,29109.26333,7771.67,
2023,05,MAY,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2023,05,MAY,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2023,05,MAY,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2023,05,MAY,EDDB,Berlin - Brandenburg,Germany,8072,6938,98,6840,77856.47917,13717.50417,
2023,05,MAY,EDDC,Dresden,Germany,566,468,98,370,3717.57083,705.52917,
2023,05,MAY,EDDE,Erfurt,Germany,357,60,60,0,,,NO REF FLIGHT
2023,05,MAY,EDDF,Frankfurt,Germany,18641,16457,153,16304,226429.66,55611.07333,
2023,05,MAY,EDDG,Muenster-Osnabrueck,Germany,1267,358,37,321,3475.61917,854.46417,
2023,05,MAY,EDDH,Hamburg,Germany,5824,4596,186,4410,52384.325,11221.54167,
2023,05,MAY,EDDK,Cologne-Bonn,Germany,5531,2852,222,2630,29647.34,5709.17667,
2023,05,MAY,EDDL,Dusseldorf,Germany,7258,6074,4,6070,75768.09583,13276.95417,
2023,05,MAY,EDDM,Munich,Germany,13485,11911,0,11911,135348.00667,30201.92667,
2023,05,MAY,EDDN,Nuremberg,Germany,2565,1323,105,1218,14113.12417,2690.25917,
2023,05,MAY,EDDP,Leipzig-Halle,Germany,3589,1431,98,1333,15347.80417,2393.97917,
2023,05,MAY,EDDR,Saarbruecken,Germany,265,189,145,44,460.53333,86.23333,
2023,05,MAY,EDDS,Stuttgart,Germany,4732,3076,0,3076,37226.7125,5552.57083,
2023,05,MAY,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2023,05,MAY,EDDV,Hanover,Germany,3121,1406,282,1124,12509.80167,2339.03167,
2023,05,MAY,EDDW,Bremen,Germany,1491,792,86,706,8183.225,1379.675,
2023,05,MAY,LGAV,Athens,Greece,10571,7253,0,7253,81350.88417,21972.19917,
2023,05,MAY,LHBP,Budapest - Ferihegy,Hungary,4718,3607,248,3359,40510.58667,7343.96333,
2023,05,MAY,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2023,05,MAY,EICK,Cork,Ireland,2079,813,7,806,8896.737500000001,1279.3625,
2023,05,MAY,EIDW,Dublin,Ireland,11070,8344,6,8338,95783.79917,41223.2175,
2023,05,MAY,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2023,05,MAY,LICC,Catania,Italy,3477,2892,21,2871,30919.46667,12860.45,
2023,05,MAY,LIMC,Milan - Malpensa,Italy,8810,6749,38,6711,74236.88333,24888.3,
2023,05,MAY,LIME,Bergamo,Italy,4496,3473,141,3332,40882.33333,10353.06667,
2023,05,MAY,LIMF,Torino Caselle,Italy,1794,1291,1,1290,14921.99833,2553.335,
2023,05,MAY,LIML,Milan - Linate,Italy,4966,4248,29,4219,44005.71417,10525.4025,
2023,05,MAY,LIPE,Bologna,Italy,3475,2793,0,2793,32779.90083,10090.81583,
2023,05,MAY,LIPZ,Venice,Italy,4295,3652,25,3627,37091.43333,12901.51667,
2023,05,MAY,LIRA,Rome - Ciampino,Italy,1974,1724,108,1616,15195.45333,3847.78,
2023,05,MAY,LIRF,Rome - Fiumicino,Italy,11413,9751,0,9751,104725.48833,32664.21167,
2023,05,MAY,LIRN,Naples,Italy,4479,3751,32,3719,41792.020000000004,20583.99667,
2023,05,MAY,EVRA,Riga,Latvia,2654,1741,10,1731,18753.66667,3417.98333,
2023,05,MAY,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2023,05,MAY,ELLX,Luxembourg,Luxembourg,4006,2605,0,2605,29549.66083,5498.2725,
2023,05,MAY,LMML,Malta,Malta,3188,2122,38,2084,21826.9175,7634.51583,
2023,05,MAY,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2023,05,MAY,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2023,05,MAY,EHAM,Amsterdam - Schiphol,Netherlands,20937,17942,112,17830,204727.8775,42262.33917,
2023,05,MAY,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
2023,05,MAY,ENGM,Oslo - Gardermoen,Norway,9684,8196,50,8146,90659.34333,18455.42333,
2023,05,MAY,ENVA,Trondheim,Norway,,,,,,,NO DATA RECEIVED
2023,05,MAY,ENZV,Stavanger,Norway,,,,,,,NO DATA RECEIVED
2023,05,MAY,EPWA,Warszawa - Chopina,Poland,7334,6016,1,6015,66760.96417,17236.06917,
2023,05,MAY,LPFR,Faro,Portugal,3450,3011,19,2992,33320.975,4930.5250000000005,
2023,05,MAY,LPPR,Porto,Portugal,4675,3807,23,3784,43864.75417,10651.94583,
2023,05,MAY,LPPT,Lisbon,Portugal,9735,7787,30,7757,97324.66333,24914.78667,
2023,05,MAY,LROP,Bucharest - Otopeni,Romania,4804,3325,7,3318,33096.25667,8448.54333,
2023,05,MAY,LZIB,Bratislava,Slovakia,1143,535,79,456,4883.415,1029.85167,
2023,05,MAY,LJLJ,Ljubljana,Slovenia,1017,723,3,720,8277.7625,1506.45417,
2023,05,MAY,GCFV,Fuerteventura,Spain,1806,1721,35,1686,20160.03333,4277.61667,
2023,05,MAY,GCLP,Gran Canaria,Spain,4587,3226,7,3219,40574.15,10501.81667,
2023,05,MAY,GCRR,Lanzarote,Spain,2503,2281,24,2257,28037.41667,4857.58333,
2023,05,MAY,GCTS,Tenerife Sur - Reina Sofia,Spain,2702,2214,25,2189,25902.88667,4682.49667,
2023,05,MAY,GCXO,Tenerife North,Spain,3011,1458,0,1458,15338.93667,2589.74667,
2023,05,MAY,LEAL,Alicante,Spain,4627,3809,6,3803,45210.76083,12193.23917,
2023,05,MAY,LEBB,Bilbao,Spain,2191,1750,0,1750,20343.56667,3929.05,
2023,05,MAY,LEBL,Barcelona,Spain,13773,11199,23,11176,133802.79167,36476.54167,
2023,05,MAY,LEIB,Ibiza,Spain,3929,3087,8,3079,37702.91667,7785.98333,
2023,05,MAY,LEMD,Madrid - Barajas,Spain,15870,12796,101,12695,147816.64917,32423.78417,
2023,05,MAY,LEMG,Málaga,Spain,7328,5834,66,5768,67237.67917,15182.37083,
2023,05,MAY,LEPA,Palma de Mallorca,Spain,11670,9342,6,9336,115856.5875,27994.5625,
2023,05,MAY,LEVC,Valencia,Spain,3456,2709,0,2709,31873.39167,6098.85833,
2023,05,MAY,LEZL,Sevilla,Spain,2777,1995,0,1995,21855.70667,3360.67667,
2023,05,MAY,ESGG,Göteborg,Sweden,2418,1886,51,1835,20607.86417,3881.8525,
2023,05,MAY,ESSA,Stockholm - Arlanda,Sweden,8647,7101,4,7097,82874.565,15920.95167,
2023,05,MAY,LSGG,Geneva,Switzerland,7229,6071,0,6071,72866.25,21934.45,
2023,05,MAY,LSZH,Zürich,Switzerland,11054,9302,138,9164,110198.66917,33847.48083,
2023,05,MAY,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2023,05,MAY,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2023,05,MAY,LTFM,Istanbul,Türkiye,21960,14734,1,14733,170776.07583,59648.3075,
2023,05,MAY,EGBB,Birmingham,United Kingdom,3986,3023,0,3023,33645.08,9346.13667,
2023,05,MAY,EGCC,Manchester,United Kingdom,,,,,,,NO DATA RECEIVED
2023,05,MAY,EGGD,Bristol,United Kingdom,3812,2558,229,2329,27252.01417,5094.23583,
2023,05,MAY,EGGW,London - Luton,United Kingdom,5913,4457,39,4418,60027.1725,16650.877500000002,
2023,05,MAY,EGKK,London - Gatwick,United Kingdom,11670,8725,14,8711,111477.48333,49894.36667,
2023,05,MAY,EGLC,London - City,United Kingdom,2388,2302,140,2162,25246.3425,3875.29083,
2023,05,MAY,EGLL,London - Heathrow,United Kingdom,19779,17262,131,17131,235890.03833,109835.32833,
2023,05,MAY,EGNT,Newcastle,United Kingdom,2184,1385,232,1153,12984.95833,2252.875,
2023,05,MAY,EGPD,Aberdeen,United Kingdom,1750,1482,1,1481,17061.50417,4492.44583,
2023,05,MAY,EGPF,Glasgow,United Kingdom,3324,2470,21,2449,29180.8675,6038.14917,
2023,05,MAY,EGPH,Edinburgh,United Kingdom,5180,4069,52,4017,48104.8025,10493.5975,
2023,05,MAY,EGSS,London - Stansted,United Kingdom,8772,6622,31,6591,92138.38333,18213.51667,
2023,06,JUN,LOWW,Vienna,Austria,11097,9177,0,9177,100674.26583,22576.73417,
2023,06,JUN,EBBR,Brussels,Belgium,8737,6724,14,6710,77891.7225,17740.627500000002,
2023,06,JUN,EBCI,Brussels - Charleroi,Belgium,3463,2191,47,2144,24314.26333,3852.80333,
2023,06,JUN,LBSF,Sofia,Bulgaria,2603,1966,146,1820,19370.57167,4870.77833,
2023,06,JUN,LDZA,Zagreb,Croatia,2003,1513,29,1484,16568.11417,3172.48583,
2023,06,JUN,LKPR,Prague,Czech Republic,5750,4669,1,4668,51251.33333,11456.2,
2023,06,JUN,EKCH,Copenhagen - Kastrup,Denmark,10325,8071,1,8070,97402.6825,29859.20083,
2023,06,JUN,EETN,Tallinn,Estonia,1775,765,12,753,8146.26667,1463.15,
2023,06,JUN,EFHK,Helsinki - Vantaa,Finland,6169,4029,55,3974,44043.75667,9662.56,
2023,06,JUN,LFBO,Toulouse-Blagnac,France,3165,2581,88,2493,29507.96167,4622.28833,
2023,06,JUN,LFLL,Lyon-Saint-Exupéry,France,4096,3404,102,3302,36389.56917,7025.53083,
2023,06,JUN,LFML,Marseille-Provence,France,4689,3714,90,3624,32387.15167,12729.49833,
2023,06,JUN,LFMN,Nice-Côte d’Azur,France,7630,6785,4,6781,76945.9625,27485.0375,
2023,06,JUN,LFPG,Paris - Charles-de-Gaulle,France,19881,16138,915,15223,207230.6625,31241.52083,
2023,06,JUN,LFPO,Paris - Orly,France,9376,8085,182,7903,96049.54583,17085.95417,
2023,06,JUN,LFSB,Bâle-Mulhouse,France,4127,2757,126,2631,30936.155,8410.145,
2023,06,JUN,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2023,06,JUN,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2023,06,JUN,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2023,06,JUN,EDDB,Berlin - Brandenburg,Germany,8121,6921,89,6832,78263.07,14526.28,
2023,06,JUN,EDDC,Dresden,Germany,587,477,74,403,4237.13333,842.96667,
2023,06,JUN,EDDE,Erfurt,Germany,319,59,59,0,,,NO REF FLIGHT
2023,06,JUN,EDDF,Frankfurt,Germany,19435,17058,58,17000,229778.81667,44744.06667,
2023,06,JUN,EDDG,Muenster-Osnabrueck,Germany,1331,386,44,342,3738.66333,757.43667,
2023,06,JUN,EDDH,Hamburg,Germany,5824,4569,349,4220,48640.38917,10403.1775,
2023,06,JUN,EDDK,Cologne-Bonn,Germany,5717,2900,185,2715,31076.65167,5855.865000000001,
2023,06,JUN,EDDL,Dusseldorf,Germany,7513,6134,12,6122,75964.445,11729.005000000001,
2023,06,JUN,EDDM,Munich,Germany,13716,12039,0,12039,137629.1825,28794.73417,
2023,06,JUN,EDDN,Nuremberg,Germany,2660,1317,94,1223,14239.06417,2520.16917,
2023,06,JUN,EDDP,Leipzig-Halle,Germany,3543,1455,81,1374,15903.795,2281.1383299999998,
2023,06,JUN,EDDR,Saarbruecken,Germany,285,218,174,44,460.16667,75.11667,
2023,06,JUN,EDDS,Stuttgart,Germany,4980,3223,0,3223,38554.955,5459.245,
2023,06,JUN,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2023,06,JUN,EDDV,Hanover,Germany,3121,1401,190,1211,13280.86333,2352.65333,
2023,06,JUN,EDDW,Bremen,Germany,1562,794,18,776,9174.04333,1341.35667,
2023,06,JUN,LGAV,Athens,Greece,12087,7894,4,7890,87373.13,26649.07,
2023,06,JUN,LHBP,Budapest - Ferihegy,Hungary,4899,3687,76,3611,44482.3825,7369.40083,
2023,06,JUN,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2023,06,JUN,EICK,Cork,Ireland,1830,823,14,809,9348.565,1642.135,
2023,06,JUN,EIDW,Dublin,Ireland,10952,8242,5,8237,97998.82167,36510.62833,
2023,06,JUN,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2023,06,JUN,LICC,Catania,Italy,3826,3197,34,3163,34039.45083,12802.66583,
2023,06,JUN,LIMC,Milan - Malpensa,Italy,9089,6922,66,6856,74722.88333,24391.38333,
2023,06,JUN,LIME,Bergamo,Italy,4520,3438,48,3390,41392.89667,9556.62,
2023,06,JUN,LIMF,Torino Caselle,Italy,1885,1351,3,1348,15586.10667,2027.46,
2023,06,JUN,LIML,Milan - Linate,Italy,5133,4320,1,4319,44936.93333,10584.96667,
2023,06,JUN,LIPE,Bologna,Italy,3510,2759,0,2759,32273.09333,9152.80667,
2023,06,JUN,LIPZ,Venice,Italy,4239,3576,27,3549,36316.13333,10901.2,
2023,06,JUN,LIRA,Rome - Ciampino,Italy,2007,1708,193,1515,14444.14833,3300.95167,
2023,06,JUN,LIRF,Rome - Fiumicino,Italy,12053,10304,0,10304,108665.59583,33838.67083,
2023,06,JUN,LIRN,Naples,Italy,5043,4220,35,4185,47112.99583,28471.20417,
2023,06,JUN,EVRA,Riga,Latvia,2659,1754,8,1746,18602.11667,3242.06667,
2023,06,JUN,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2023,06,JUN,ELLX,Luxembourg,Luxembourg,4226,2721,0,2721,30828.48583,5476.21417,
2023,06,JUN,LMML,Malta,Malta,3380,2174,47,2127,22287.4975,8432.31917,
2023,06,JUN,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2023,06,JUN,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
